artist,song,duration_ms,explicit,year,popularity,valence,tempo,genre,genre_Folk/Acoustic,genre_R&B,genre_World/Traditional,genre_blues,genre_classical,genre_country,genre_easy listening,genre_hip hop,genre_jazz,genre_latin,genre_metal,genre_pop,genre_rock,genre_set(),genre_ordinal
Echosmith,Cool Kids,237626,False,2013,71,0.786,130.027,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Natalie La Rose,Somebody,189906,False,2014,66,0.735,104.99,set(),False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
Vance Joy,Riptide,204280,False,2014,80,0.51,101.654,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Vance Joy,Riptide,204280,False,2014,80,0.51,101.654,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Beyoncé,Drunk in Love (feat. Jay-Z),323480,True,2014,70,0.401,140.03,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Beyoncé,Drunk in Love (feat. Jay-Z),323480,True,2014,70,0.401,140.03,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Maroon 5,Sugar,235493,True,2014,1,0.885,120.042,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Ella Henderson,Ghost,213213,False,2014,63,0.468,104.975,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Ella Henderson,Ghost,213213,False,2014,63,0.468,104.975,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",300840,False,2013,71,0.234,152.037,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Chris Brown,New Flame (feat. Usher & Rick Ross),244226,True,2014,67,0.446,141.967,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Chris Brown,New Flame (feat. Usher & Rick Ross),244226,True,2014,67,0.446,141.967,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Chris Brown,New Flame (feat. Usher & Rick Ross),244226,True,2014,67,0.446,141.967,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Sheppard,Geronimo,218227,False,2014,1,0.437,142.016,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Sheppard,Geronimo,218227,False,2014,1,0.437,142.016,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Sheppard,Geronimo,218227,False,2014,1,0.437,142.016,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Olly Murs,Wrapped Up (feat. Travie McCoy),185640,False,2014,1,0.947,121.989,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Olly Murs,Wrapped Up (feat. Travie McCoy),185640,False,2014,1,0.947,121.989,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Sam Smith,Money On My Mind,192670,False,2014,62,0.743,133.912,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Jason Derulo,Trumpets,217306,False,2013,53,0.64,81.897,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Jason Derulo,Trumpets,217306,False,2013,53,0.64,81.897,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Nicki Minaj,Bed Of Lies,269946,True,2014,53,0.124,86.01,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Nicki Minaj,Bed Of Lies,269946,True,2014,53,0.124,86.01,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Nick Jonas,Jealous - Remix,222213,True,2014,1,0.504,93.047,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Mark Ronson,Uptown Funk (feat. Bruno Mars),269666,True,2015,82,0.928,114.988,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Ed Sheeran,Thinking out Loud,281560,False,2014,81,0.591,78.998,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Wiz Khalifa,See You Again (feat. Charlie Puth),229525,False,2015,81,0.283,80.025,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Wiz Khalifa,See You Again (feat. Charlie Puth),229525,False,2015,81,0.283,80.025,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Justin Bieber,What Do You Mean?,205680,False,2015,77,0.793,125.02,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Major Lazer,Lean On (feat. MØ & DJ Snake),176561,False,2015,73,0.274,98.007,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Major Lazer,Lean On (feat. MØ & DJ Snake),176561,False,2015,73,0.274,98.007,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Major Lazer,Lean On (feat. MØ & DJ Snake),176561,False,2015,73,0.274,98.007,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",252226,False,2014,76,0.426,119.844,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",252226,False,2014,76,0.426,119.844,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534,False,2015,78,0.275,189.857,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534,False,2015,78,0.275,189.857,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534,False,2015,78,0.275,189.857,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Calvin Harris,Outside (feat. Ellie Goulding),227266,False,2014,78,0.418,128.035,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Calvin Harris,Outside (feat. Ellie Goulding),227266,False,2014,78,0.418,128.035,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Calvin Harris,Outside (feat. Ellie Goulding),227266,False,2014,78,0.418,128.035,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",192560,False,2014,75,0.525,85.979,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",192560,False,2014,75,0.525,85.979,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",192560,False,2014,75,0.525,85.979,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Demi Lovato,Cool for the Summer,214746,True,2015,1,0.319,114.101,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Taylor Swift,Blank Space,231826,False,2014,82,0.57,95.997,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
The Weeknd,The Hills,242253,True,2015,84,0.137,113.003,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
The Weeknd,The Hills,242253,True,2015,84,0.137,113.003,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
The Neighbourhood,Daddy Issues,260173,False,2015,85,0.337,85.012,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
The Neighbourhood,Daddy Issues,260173,False,2015,85,0.337,85.012,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Deorro,Five More Hours,211975,False,2015,66,0.499,127.961,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Deorro,Five More Hours,211975,False,2015,66,0.499,127.961,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Avicii,The Nights,176658,False,2014,85,0.654,125.983,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Avicii,The Nights,176658,False,2014,85,0.654,125.983,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Adam Lambert,Ghost Town,208330,True,2015,46,0.274,119.955,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Rae Sremmurd,No Type,200080,True,2015,71,0.239,125.01,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Rae Sremmurd,No Type,200080,True,2015,71,0.239,125.01,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Taylor Swift,Bad Blood,200106,False,2015,70,0.221,170.16,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Flo Rida,GDFR (feat. Sage the Gemini & Lookas),190185,False,2015,49,0.69,145.889,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Flo Rida,GDFR (feat. Sage the Gemini & Lookas),190185,False,2015,49,0.69,145.889,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Robin Schulz,Sugar (feat. Francesco Yates),219043,False,2015,76,0.636,123.063,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Robin Schulz,Sugar (feat. Francesco Yates),219043,False,2015,76,0.636,123.063,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Calvin Harris,How Deep Is Your Love,212640,False,2015,76,0.336,122.003,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Calvin Harris,How Deep Is Your Love,212640,False,2015,76,0.336,122.003,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Calvin Harris,How Deep Is Your Love,212640,False,2015,76,0.336,122.003,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Philip George,Wish You Were Mine - Radio Edit,177560,False,2014,65,0.407,123.002,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Philip George,Wish You Were Mine - Radio Edit,177560,False,2014,65,0.407,123.002,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Fall Out Boy,Centuries,228360,False,2015,80,0.56,176.042,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),177184,True,2016,76,0.23,108.034,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Lost Frequencies,Are You With Me - Radio Edit,138842,False,2014,33,0.412,121.03,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Lost Frequencies,Are You With Me - Radio Edit,138842,False,2014,33,0.412,121.03,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Twenty One Pilots,Stressed Out,202333,False,2015,83,0.648,169.977,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Fifth Harmony,Worth It (feat. Kid Ink),224573,False,2015,73,0.594,99.987,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
KALEO,Way down We Go,219560,False,2015,63,0.264,81.663,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
KALEO,Way down We Go,219560,False,2015,63,0.264,81.663,classical,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13
Sam Smith,Like I Can,167065,False,2014,79,0.481,99.933,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,166138,False,2015,49,0.751,107.985,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,166138,False,2015,49,0.751,107.985,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,166138,False,2015,49,0.751,107.985,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Martin Solveig,Intoxicated - New Radio Mix,159693,False,2015,48,0.547,125.004,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Martin Solveig,Intoxicated - New Radio Mix,159693,False,2015,48,0.547,125.004,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Avicii,Waiting For Love,230613,False,2015,79,0.613,127.999,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Avicii,Waiting For Love,230613,False,2015,79,0.613,127.999,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),186146,False,2018,72,0.479,117.971,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),186146,False,2018,72,0.479,117.971,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),186146,False,2018,72,0.479,117.971,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
